concept_id,domain,variant_id,base_meaning,headline
24,crypto,9,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,"Traders are repricing after a volatility jump, impacting crypto and digital-asset proxies face stress from regulatory uncertainty. Diversification assumptions may be weaker than expected."
24,crypto,10,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,Markets digest a volatility jump while crypto and digital-asset proxies show sensitivity to regulatory uncertainty. Short-term positioning appears increasingly fragile.
24,crypto,11,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,Markets digest a volatility jump while crypto and digital-asset proxies are being re-evaluated because of regulatory uncertainty. Cross-asset spillovers remain a key concern.
24,crypto,12,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,Recent headlines point to a volatility jump for crypto and digital-asset proxies may reprice due to regulatory uncertainty. Cross-asset spillovers remain a key concern.
24,crypto,13,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,"Traders are repricing after a volatility jump, impacting crypto and digital-asset proxies show sensitivity to regulatory uncertainty. Portfolio risk balance could change quickly."
24,crypto,14,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,"Traders are repricing after a volatility jump, impacting crypto and digital-asset proxies are being re-evaluated because of regulatory uncertainty. Short-term positioning appears increasingly fragile."
24,crypto,15,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,"Traders are repricing after a volatility jump, impacting crypto and digital-asset proxies are exposed as regulatory uncertainty builds. Short-term positioning appears increasingly fragile."
24,crypto,16,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,A volatility jump is now driving pressure on crypto and digital-asset proxies are being re-evaluated because of regulatory uncertainty. Portfolio risk balance could change quickly.
24,crypto,17,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,A volatility jump is now driving pressure on crypto and digital-asset proxies face stress from regulatory uncertainty. Short-term positioning appears increasingly fragile.
24,crypto,18,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,Markets digest a volatility jump while crypto and digital-asset proxies face stress from regulatory uncertainty. Cross-asset spillovers remain a key concern.
24,crypto,19,volatility jump influences crypto and digital-asset proxies due to regulatory uncertainty,Investors react to a volatility jump that reshapes crypto and digital-asset proxies show sensitivity to regulatory uncertainty. Short-term positioning appears increasingly fragile.
