concept_id,domain,variant_id,base_meaning,headline
37,china,9,China policy meeting signals policy easing for mainland and china policy trades,mainland and china policy trades face renewed risk after China policy meeting signaled policy easing.
37,china,10,China policy meeting signals policy easing for mainland and china policy trades,"policy easing expectations increased following China policy meeting, impacting mainland and china policy trades."
37,china,11,China policy meeting signals policy easing for mainland and china policy trades,China policy meeting has shifted expectations toward policy easing for mainland and china policy trades.
37,china,12,China policy meeting signals policy easing for mainland and china policy trades,"With China policy meeting released, mainland and china policy trades are exposed to policy easing."
37,china,13,China policy meeting signals policy easing for mainland and china policy trades,"mainland and china policy trades are sensitive to policy easing, and China policy meeting reinforces that view."
37,china,14,China policy meeting signals policy easing for mainland and china policy trades,China policy meeting reinforces policy easing concerns around mainland and china policy trades.
37,china,15,China policy meeting signals policy easing for mainland and china policy trades,policy easing risk is rising for mainland and china policy trades as shown by China policy meeting.
37,china,16,China policy meeting signals policy easing for mainland and china policy trades,"The message from China policy meeting is policy easing, which affects mainland and china policy trades."
37,china,17,China policy meeting signals policy easing for mainland and china policy trades,mainland and china policy trades are being reassessed since China policy meeting indicates policy easing.
37,china,18,China policy meeting signals policy easing for mainland and china policy trades,"Following China policy meeting, traders link mainland and china policy trades to policy easing."
37,china,19,China policy meeting signals policy easing for mainland and china policy trades,China policy meeting and policy easing together are driving repricing in mainland and china policy trades.
37,china,20,China policy meeting signals policy easing for mainland and china policy trades,mainland and china policy trades pricing now reflects policy easing signaled by China policy meeting.
38,us_macro,1,Fed communication signals labor data miss for us macro-sensitive allocations,Fed communication is signaling labor data miss for us macro-sensitive allocations.
38,us_macro,2,Fed communication signals labor data miss for us macro-sensitive allocations,us macro-sensitive allocations are reacting as Fed communication points to labor data miss.
38,us_macro,3,Fed communication signals labor data miss for us macro-sensitive allocations,"Fed communication now suggests labor data miss, putting pressure on us macro-sensitive allocations."
38,us_macro,4,Fed communication signals labor data miss for us macro-sensitive allocations,us macro-sensitive allocations are being repriced because Fed communication indicates labor data miss.
